,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
134,El Rey Coffee And Luncheonette,"100 StantonNew York, NY 10002","[Coffee, &, Tea,, American, (New)]",$$,4.0 star rating,172 reviews,https://www.yelp.com/biz/biz/el-rey-coffee-and-luncheonette-new-york,"114 Stanton Street, New York, NY 10002"
135,The MasalaWala,"179 Essex StNew York, NY 10002","[Indian,, Pakistani]",$$,4.5 star rating,857 reviews,https://www.yelp.com/biz/biz/the-masalawala-new-york-2,"114 Stanton Street, New York, NY 10002"
136,Stanton Pizza,"127 Stanton StNew York, NY 10002","[Pizza,, Italian]",$$,4.0 star rating,178 reviews,https://www.yelp.com/biz/biz/stanton-pizza-new-york-2,"114 Stanton Street, New York, NY 10002"
137,SakaMai,"157 Ludlow StNew York, NY 10002","[Japanese,, Tapas/Small, Plates,, Cocktail, Bars]",$,4.0 star rating,396 reviews,https://www.yelp.com/biz/biz/sakamai-new-york,"114 Stanton Street, New York, NY 10002"
138,El Sombrero,"108 Stanton StNew York, NY 10002","[Mexican,, Latin, American,, Breakfast, &, Brunch]",$$,3.5 star rating,244 reviews,https://www.yelp.com/biz/biz/el-sombrero-new-york,"114 Stanton Street, New York, NY 10002"
139,RISE Coffee,"85 Stanton StNew York, NY 10002","[Coffee, &, Tea]",$,5.0 star rating,55 reviews,https://www.yelp.com/biz/biz/rise-coffee-new-york,"114 Stanton Street, New York, NY 10002"
220,Mexico 2000 Grocery,"563 Nostrand AveBrooklyn, NY 11216","[Coffee, &, Tea,, Internet, Cafes]",$$,4.5 star rating,28 reviews,https://www.yelp.com/biz/biz/mexico-2000-grocery-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
221,The Flat’s BKSpeed Coffee,"Brooklyn, NY 11216","[Dry, Cleaning, &, Laundry]",$$,4.5 star rating,79 reviews,https://www.yelp.com/biz/biz/the-flats-bkspeed-coffee-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
222,Si Laundromat,"481 Nostrand AveBrooklyn, NY 11216","[Mobile, Phone, Repair,, Data, Recovery,, Home, Theatre, Installation]",$$,4.0 star rating,142 reviews,https://www.yelp.com/biz/biz/si-laundromat-williamsburg,"348 S 4th Street, Brooklyn, NY 11211"
223,TheMacFix,"1267 Fulton StBrooklyn, NY 11216","[Cocktail, Bars,, American, (New),, Lounges]",$$,5.0 star rating,41 reviews,https://www.yelp.com/biz/biz/themacfix-brooklyn-2,"348 S 4th Street, Brooklyn, NY 11211"
224,Trophy Bar,"618 Nostrand AveBrooklyn, NY 11216","[Bike, Rentals,, Tours]",$$,4.0 star rating,113 reviews,https://www.yelp.com/biz/biz/trophy-bar-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
225,Get Up & Ride,"604 Nostrand Ave.Brooklyn, NY 11216","[Mexican,, Salad,, Breakfast, &, Brunch]",$,4.0 star rating,94 reviews,https://www.yelp.com/biz/biz/get-up-and-ride-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
226,Taco Santana,"524 Nostrand AveBedford-Stuyvesant, NY 11216",[Korean],$$,4.5 star rating,189 reviews,https://www.yelp.com/biz/biz/taco-santana-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
227,Dotory,"543 Nostrand AveBrooklyn, NY 11216","[Bakeries,, Coffee, &, Tea]",$$,4.0 star rating,174 reviews,https://www.yelp.com/biz/biz/dotory-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
228,Mountain Province,"1008 Cortelyou RdBrooklyn, NY 11210",[Japanese],$$,4.5 star rating,301 reviews,https://www.yelp.com/biz/biz/mountain-province-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
229,Shalom Japan,"915 Cortelyou RdBrooklyn, NY 11218","[Delis,, Sandwiches]",$$,4.0 star rating,82 reviews,https://www.yelp.com/biz/biz/shalom-japan-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
230,David’s Brisket House,"753 Coney Island AveBrooklyn, NY 11218","[Indian,, Halal,, Vegetarian]",$$,4.5 star rating,167 reviews,https://www.yelp.com/biz/biz/davids-brisket-house-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
231,India House Restaurant,"1108 Cortelyou RdBrooklyn, NY 11218","[Bakeries,, Coffee, &, Tea,, Breakfast, &, Brunch]",$,4.5 star rating,10 reviews,https://www.yelp.com/biz/biz/india-house-restaurant-brooklyn-4,"570 Nostrand Avenue, Brooklyn, NY 11216"
232,Richol Bakery,"1022 Cortelyou RdBrooklyn, NY 11218","[American, (New),, Street, Vendors]",$,4.5 star rating,122 reviews,https://www.yelp.com/biz/biz/richol-bakery-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
233,Yeah Dawg Vegan,"1118 Cortelyou RdBrooklyn, NY 11218","[Bakeries,, Trinidadian]",$,4.0 star rating,178 reviews,https://www.yelp.com/biz/biz/yeah-dawg-vegan-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
234,A&A Bake & Doubles Shop,"773 Coney Island AveBrooklyn, NY 11218",[Trinidadian],$$,4.0 star rating,34 reviews,https://www.yelp.com/biz/biz/a-and-a-bake-and-doubles-shop-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
235,Ali’s Trinidad Roti Shop,"1112 Cortelyou RdBrooklyn, NY 11218","[Bakeries,, Caribbean]",$$,3.5 star rating,152 reviews,https://www.yelp.com/biz/biz/alis-trinidad-roti-shop-brooklyn-2,"570 Nostrand Avenue, Brooklyn, NY 11216"
236,Royal Bakery & Roti House,"1002 Cortelyou RdNew York, NY 11218","[Sushi, Bars]",$$,4.5 star rating,10 reviews,https://www.yelp.com/biz/biz/royal-bakery-and-roti-house-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
237,Sakura Tokyo,"1209 Cortelyou RdBrooklyn, NY 11218","[Cafes,, Juice, Bars, &, Smoothies]",$$,4.0 star rating,6 reviews,https://www.yelp.com/biz/biz/sakura-tokyo-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
238,Veggies NJB and Cafe II,"642 Rogers AveBrooklyn, NY 11226",[Caribbean],$$,4.0 star rating,76 reviews,https://www.yelp.com/biz/biz/veggies-njb-and-cafe-ii-bedford-stuyvesant,"570 Nostrand Avenue, Brooklyn, NY 11216"
239,Pattie Hut,"2032 Bedford AveBrooklyn, NY 11226",[Bars],$,4.5 star rating,15 reviews,https://www.yelp.com/biz/biz/pattie-hut-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
240,Bar Chord,"499 Rogers AveBrooklyn, NY 11225",[Mexican],$,4.0 star rating,38 reviews,https://www.yelp.com/biz/biz/bar-chord-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
241,Taqueria Maria & Ricardo,"1278 Nostrand AveBrooklyn, NY 11226",[Diners],$$,4.0 star rating,932 reviews,https://www.yelp.com/biz/biz/taqueria-maria-and-ricardo-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
242,George’s,"1206 Nostrand AveBrooklyn, NY 11225","[American, (New),, Breakfast, &, Brunch]",$$,3.5 star rating,215 reviews,https://www.yelp.com/biz/biz/georges-brooklyn-2,"752 Coney Island Avenue, Brooklyn, NY 11218"
243,The Farm On Adderley,"755 Flatbush AvenueFlatbush - Ditmas Park, NY 11226","[Italian,, Pizza,, Breakfast, &, Brunch]",$,4.0 star rating,278 reviews,https://www.yelp.com/biz/biz/the-farm-on-adderley-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
244,Lea,"663 Flatbush AveBrooklyn, NY 11225","[Bars,, Florists,, Music, Venues]",$$,4.0 star rating,42 reviews,https://www.yelp.com/biz/biz/lea-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
245,Sycamore,"1274 Nostrand AveBrooklyn, NY 11226","[Sports, Bars,, Pubs]",$$,4.0 star rating,222 reviews,https://www.yelp.com/biz/biz/sycamore-brooklyn-2,"752 Coney Island Avenue, Brooklyn, NY 11218"
246,773 Lounge,"670 Rogers AveBrooklyn, NY 11226","[Coffee, &, Tea,, Breakfast, &, Brunch]",$,3.5 star rating,47 reviews,https://www.yelp.com/biz/biz/773-lounge-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
247,Qathra,"287 Clarkson AveBrooklyn, NY 11226",[Pubs],$,4.0 star rating,281 reviews,https://www.yelp.com/biz/biz/qathra-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
248,Highbury Pub,"944 Flatbush AveBrooklyn, NY 11226","[Middle, Eastern,, Moroccan,, Vegan]",$$,4.5 star rating,13 reviews,https://www.yelp.com/biz/biz/highbury-pub-new-york,"752 Coney Island Avenue, Brooklyn, NY 11218"
249,Mimi’s Hummus,"942 Flatbush AveBrooklyn, NY 11226","[Juice, Bars, &, Smoothies,, Salad,, Burgers]",$,4.0 star rating,286 reviews,https://www.yelp.com/biz/biz/mimis-hummus-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
260,MANDEVILLE BISTRO,"63 Whipple StBrooklyn, NY 11206","[Fast, Food,, Chicken, Wings]",$$,5.0 star rating,16 reviews,https://www.yelp.com/biz/biz/mandeville-bistro-brooklyn-2,"926 Flatbush Avenue, Brooklyn, NY 11226"
261,KFC,"112 Graham AveBrooklyn, NY 11206","[Caribbean,, Bakeries]",$$$$,4.5 star rating,47 reviews,https://www.yelp.com/biz/biz/kfc-brooklyn-14,"926 Flatbush Avenue, Brooklyn, NY 11226"
262,Island Express,"247 Varet StBrooklyn, NY 11206","[Pizza,, Food, Tours]",$$,4.0 star rating,123 reviews,https://www.yelp.com/biz/biz/island-express-brooklyn,"926 Flatbush Avenue, Brooklyn, NY 11226"
263,Food on Foot Tours,"25 Bogart StBrooklyn, NY 11206","[Seafood,, Food, Trucks]",$$,5.0 star rating,13 reviews,https://www.yelp.com/biz/biz/food-on-foot-tours-new-york,"926 Flatbush Avenue, Brooklyn, NY 11226"
264,Luke’s Lobster Mobile Lobster Roll Food Truck,"261 Moore StBrooklyn, NY 11206","[Food, Trucks,, Latin, American,, Cuban]",$$,2.5 star rating,42 reviews,https://www.yelp.com/biz/biz/lukes-lobster-mobile-lobster-roll-food-truck-new-york,"926 Flatbush Avenue, Brooklyn, NY 11226"
265,Los Viajeros Food Truck,"261 Moore StBrooklyn, NY 11206","[American, (Traditional),, Coffee, &, Tea,, Breakfast, &, Brunch]",$$,4.5 star rating,11 reviews,https://www.yelp.com/biz/biz/los-viajeros-food-truck-brooklyn-3,"926 Flatbush Avenue, Brooklyn, NY 11226"
266,IHOP,"983 Flushing AveBrooklyn, NY 11206","[Vegan,, Vegetarian]",$$,3.0 star rating,22 reviews,https://www.yelp.com/biz/biz/ihop-brooklyn-8,"926 Flatbush Avenue, Brooklyn, NY 11226"
267,Four Seasons Bakery & Juice Bar,"43 Bogart StBrooklyn, NY 11206","[Caribbean,, Bakeries]",$$,3.0 star rating,33 reviews,https://www.yelp.com/biz/biz/four-seasons-bakery-and-juice-bar-brooklyn,"926 Flatbush Avenue, Brooklyn, NY 11226"
268,C & J Jamaican Restaurant and Bakery,"43 Bogart StEast Williamsburg, NY 11206","[American, (Traditional),, Caribbean]",$$,4.5 star rating,22 reviews,https://www.yelp.com/biz/biz/c-and-j-jamaican-restaurant-and-bakery-flatbush-ditmas-park,"926 Flatbush Avenue, Brooklyn, NY 11226"
269,Fisherman’s Cove,"40 Bogart StBrooklyn, NY 11206","[Italian,, Spanish,, Seafood]",$$,3.5 star rating,20 reviews,https://www.yelp.com/biz/biz/fishermans-cove-brooklyn,"926 Flatbush Avenue, Brooklyn, NY 11226"
270,Mama Bella’s,"970 Flushing AveBrooklyn, NY 11206","[Mexican,, Fast, Food,, Tex-Mex]",$,4.0 star rating,42 reviews,https://www.yelp.com/biz/biz/mama-bellas-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
271,Taco Bell,"12 Grattan StBrooklyn, NY 11206",[Mexican],$,4.5 star rating,135 reviews,https://www.yelp.com/biz/biz/taco-bell-brooklyn-14,"810 Flushing Avenue, Brooklyn, NY 11206"
272,Taqueria La Placita Puebla,"642 Rogers AveBrooklyn, NY 11226",[Ramen],$$,4.0 star rating,42 reviews,https://www.yelp.com/biz/biz/taqueria-la-placita-puebla-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
273,Samurai Papa,"2032 Bedford AveBrooklyn, NY 11226","[Spanish,, Puerto, Rican,, Latin, American]",$,4.5 star rating,43 reviews,https://www.yelp.com/biz/biz/samurai-papa-brooklyn-2,"810 Flushing Avenue, Brooklyn, NY 11206"
274,La Isla Cuchifritos,"499 Rogers AveBrooklyn, NY 11225",[Indian],$$,3.5 star rating,16 reviews,https://www.yelp.com/biz/biz/la-isla-cuchifritos-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
275,All About Indian Food,"1278 Nostrand AveBrooklyn, NY 11226","[Pizza,, Italian]",$,3.5 star rating,26 reviews,https://www.yelp.com/biz/biz/all-about-indian-food-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
276,Pizza Di Napoli,"670 Rogers AveBrooklyn, NY 11226","[Diners,, American, (Traditional),, Sandwiches]",$$,4.5 star rating,22 reviews,https://www.yelp.com/biz/biz/pizza-di-napoli-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
277,J.K. & Sons Restaurant,"1206 Nostrand AveBrooklyn, NY 11225","[Coffee, &, Tea]",$$,4.0 star rating,190 reviews,https://www.yelp.com/biz/biz/j-k-and-sons-restaurant-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
278,Bushwick Grind,"755 Flatbush AvenueFlatbush - Ditmas Park, NY 11226","[American, (New),, Middle, Eastern,, Breakfast, &, Brunch]",$$,4.0 star rating,73 reviews,https://www.yelp.com/biz/biz/bushwick-grind-brooklyn-2,"810 Flushing Avenue, Brooklyn, NY 11206"
279,Eastwick,"2026 Bedford AveBrooklyn, NY 11226","[Coffee, &, Tea,, Sandwiches,, Bars]",$,3.5 star rating,252 reviews,https://www.yelp.com/biz/biz/eastwick-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
290,House of Juice,"689 Lenox AveNew York, NY 10037",[Indian],$$,4.5 star rating,127 reviews,https://www.yelp.com/biz/biz/house-of-juice-brooklyn-3,"650 Rogers Avenue, Brooklyn, NY 11226"
291,Gandhi Fine Indian Cuisine,"684 St. Nicholas AveNew York, NY 10030","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$,4.0 star rating,33 reviews,https://www.yelp.com/biz/biz/gandhi-fine-indian-cuisine-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
292,PLG Coffee House and Tavern,"2825 8th AveNew York, NY 10039",[Caribbean],$,3.5 star rating,10 reviews,https://www.yelp.com/biz/biz/plg-coffee-house-and-tavern-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
293,Soldier’s Restaurant,"193 Lenox AveManhattan, NY 10026",[Haitian],$,4.0 star rating,49 reviews,https://www.yelp.com/biz/biz/soldiers-restaurant-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
294,Venus Restaurant,"200 Lenox AveNew York, NY 10027","[Cafes,, Coffee, &, Tea,, Sandwiches]",$,4.5 star rating,87 reviews,https://www.yelp.com/biz/biz/venus-restaurant-brooklyn-2,"650 Rogers Avenue, Brooklyn, NY 11226"
295,Starliner Cafe and Market,"196 Lenox AveHarlem, NY 10026","[Pizza,, Breakfast, &, Brunch,, Cocktail, Bars]",$,3.5 star rating,49 reviews,https://www.yelp.com/biz/biz/starliner-cafe-and-market-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
296,Zurilee Restaurant,"189 Malcolm X BlvdNew York, NY 10026","[Italian,, Pizza]",$$,4.0 star rating,196 reviews,https://www.yelp.com/biz/biz/zurilee-restaurant-flatbush-ditmas-park,"650 Rogers Avenue, Brooklyn, NY 11226"
297,Mike’s Pizza,"227 Lenox AveNew York, NY 10027","[Vegetarian,, Diners]",$$,4.5 star rating,161 reviews,https://www.yelp.com/biz/biz/mikes-pizza-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
298,Zen Vegetarian House,"175 Lenox AveNew York, NY 10026","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$$,5.0 star rating,104 reviews,https://www.yelp.com/biz/biz/zen-vegetarian-house-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
299,Blessings Cafe,"239 Lenox AveNew York, NY 10027","[Keys, &, Locksmiths,, Security, Systems]",$$,4.5 star rating,130 reviews,https://www.yelp.com/biz/biz/blessings-cafe-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
300,M&D Locks and Keys,"84 W 120th StNew York, NY 10027",[Caribbean],$$,4.0 star rating,88 reviews,https://www.yelp.com/biz/biz/m-and-d-locks-and-keys-brooklyn-7,"90 Sullivan Place, Brooklyn, NY 11225"
301,The Food Sermon Kitchen,"161 Malcolm X BlvdNew York, NY 10026",[Caribbean],$$,4.5 star rating,97 reviews,https://www.yelp.com/biz/biz/the-food-sermon-kitchen-brooklyn,"90 Sullivan Place, Brooklyn, NY 11225"
302,De Hot Pot,"231 Lenox AveNew York, NY 10027","[Cocktail, Bars,, Coffee, &, Tea]",$$,4.0 star rating,46 reviews,https://www.yelp.com/biz/biz/de-hot-pot-brooklyn,"90 Sullivan Place, Brooklyn, NY 11225"
303,Erv’s on Beekman,"105 Norman AveBrooklyn, NY 11222","[American, (New),, Burgers,, Steakhouses]",$$,5.0 star rating,81 reviews,https://www.yelp.com/biz/biz/ervs-on-beekman-prospect-lefferts-gardens,"90 Sullivan Place, Brooklyn, NY 11225"
304,Balboa Restaurant,"694 Manhattan AveBrooklyn, NY 11222","[Heating, &, Air, Conditioning/HVAC]",$$$,4.0 star rating,39 reviews,https://www.yelp.com/biz/biz/balboa-restaurant-brooklyn-2,"90 Sullivan Place, Brooklyn, NY 11225"
305,AC In NYC,"77 Norman AveBrooklyn, NY 11222","[Middle, Eastern,, Breakfast, &, Brunch]",$$,4.0 star rating,90 reviews,https://www.yelp.com/biz/biz/ac-in-nyc-brooklyn-13,"90 Sullivan Place, Brooklyn, NY 11225"
306,Kulushkat,"718 A Manhattan AveBrooklyn, NY 11222","[Cafes,, Bakeries]",$$,4.5 star rating,127 reviews,https://www.yelp.com/biz/biz/kulushkat-prospect-lefferts-gardens-2,"90 Sullivan Place, Brooklyn, NY 11225"
307,Pels Pie Co,"726 Manhattan AveGreenpoint, NY 11222","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$,4.0 star rating,71 reviews,https://www.yelp.com/biz/biz/pels-pie-co-brooklyn,"90 Sullivan Place, Brooklyn, NY 11225"
308,PLG Coffee House and Tavern,"659 Manhattan AveBrooklyn, NY 11222","[Coffee, &, Tea,, Breakfast, &, Brunch]",$,4.0 star rating,196 reviews,https://www.yelp.com/biz/biz/plg-coffee-house-and-tavern-brooklyn,"90 Sullivan Place, Brooklyn, NY 11225"
309,Tugboat Tea Co,"651 Manhattan AveBrooklyn, NY 11222","[Southern,, Barbeque,, Buffets]",$,4.5 star rating,31 reviews,https://www.yelp.com/biz/biz/tugboat-tea-co-brooklyn,"90 Sullivan Place, Brooklyn, NY 11225"
310,Charles’ Country Pan Fried Chicken,"732 Manhattan AvenueBrooklyn, NY 11222","[Senegalese,, Halal]",$$,4.5 star rating,87 reviews,https://www.yelp.com/biz/biz/charles-country-pan-fried-chicken-new-york?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
311,La Nomade Restaurant Cafe and Bakery,"700 Manhattan AveBrooklyn, NY 11222","[Tapas, Bars,, Wine, Bars,, Breakfast, &, Brunch]",$$,4.5 star rating,81 reviews,https://www.yelp.com/biz/biz/la-nomade-restaurant-cafe-and-bakery-manhattan-2?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
312,PEQUE Vinos + Tapas Bar & Restaurant,"664 Manhattan AveBrooklyn, NY 11222","[Cafes,, Ethiopian,, Mediterranean]",$$,3.5 star rating,33 reviews,https://www.yelp.com/biz/biz/peque-vinos-tapas-bar-and-restaurant-new-york?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
313,Tsion Cafe & Bakery,"85 BroadwayBrooklyn, NY 11211","[Indian,, Vegetarian]",$,4.5 star rating,172 reviews,https://www.yelp.com/biz/biz/tsion-cafe-and-bakery-new-york?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
314,Modhu Mita Indian Restaurant,"81 BroadwayBrooklyn, NY 11249","[Coffee, &, Tea,, Cafes]",$$,4.5 star rating,12 reviews,https://www.yelp.com/biz/biz/modhu-mita-indian-restaurant-new-york?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
315,Sugar Hill Cafe,"102 BroadwayBrooklyn, NY 11249",[Delis],$$,4.5 star rating,47 reviews,https://www.yelp.com/biz/biz/sugar-hill-cafe-new-york?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
316,Moe’s 1 Gourmet Deli,"110 BroadwayBrooklyn, NY 11249","[Buffets,, Soul, Food,, Salad]",$$$,4.0 star rating,136 reviews,https://www.yelp.com/biz/biz/moes-1-gourmet-deli-new-york?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
317,Sweet Mama’s Soul Food Restaurant & Salad Bar,"53 BroadwayBrooklyn, NY 11249",[Seafood],$$,3.0 star rating,9 reviews,https://www.yelp.com/biz/biz/sweet-mamas-soul-food-restaurant-and-salad-bar-new-york?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
318,Famous Fish Market,"91 S 6th StBrooklyn, NY 11249",[Chinese],$$,5.0 star rating,90 reviews,https://www.yelp.com/biz/biz/famous-fish-market-new-york?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
319,Yong Sheng,"141 BroadwayBrooklyn, NY 11211",[Veterinarians],$$,3.5 star rating,213 reviews,https://www.yelp.com/biz/biz/yong-sheng-new-york?search_key=26598,"2632 Adam Clayton Powell Jr Boulevard, New York, NY 10039"
320,Harlem Animal Hospital,"35 BroadwayBrooklyn, NY 11249","[Wine, Bars]",$$,3.5 star rating,142 reviews,https://www.yelp.com/biz/biz/harlem-animal-hospital-manhattan,"184 Lenox Avenue, New York, NY 10026"
321,Barawine,"389 Berry StBrooklyn, NY 11249","[Italian,, Mediterranean]",$$,3.0 star rating,217 reviews,https://www.yelp.com/biz/biz/barawine-new-york,"184 Lenox Avenue, New York, NY 10026"
