,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
128,El Sombrero,"108 Stanton StNew York, NY 10002","[Mexican,, Latin, American,, Breakfast, &, Brunch]",$,3.5 star rating,243 reviews,https://www.yelp.com/biz/el-sombrero-new-york,"114 Stanton Street, New York, NY 10002"
129,The Stanton Social,"99 Stanton StNew York, NY 10002","[Breakfast, &, Brunch,, Tapas/Small, Plates,, Lounges]",$,4.0 star rating,2459 reviews,https://www.yelp.com/biz/the-stanton-social-new-york,"114 Stanton Street, New York, NY 10002"
130,Mexico 2000 Grocery,"367 BroadwayBrooklyn, NY 11211","[Convenience, Stores,, Mexican]",$$,4.0 star rating,72 reviews,https://www.yelp.com/biz/mexico-2000-grocery-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
131,The Flat’s BKSpeed Coffee,"308 Hooper StBrooklyn, NY 11211","[Coffee, &, Tea,, Breakfast, &, Brunch,, Internet, Cafes]",$$$,4.5 star rating,23 reviews,https://www.yelp.com/biz/the-flats-bkspeed-coffee-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
132,Trophy Bar,"351 BroadwayBrooklyn, NY 11211","[Cocktail, Bars,, American, (New),, Lounges]",$$,4.0 star rating,141 reviews,https://www.yelp.com/biz/trophy-bar-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
133,Taco Santana,"301 Keap StBrooklyn, NY 11211","[Mexican,, Salad,, Breakfast, &, Brunch]",$$,4.0 star rating,113 reviews,https://www.yelp.com/biz/taco-santana-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
134,Dotory,"353 BroadwayBrooklyn, NY 11211",[Korean],$$,4.0 star rating,94 reviews,https://www.yelp.com/biz/dotory-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
135,Shalom Japan,"310 S 4th StBrooklyn, NY 11211",[Japanese],$$,4.0 star rating,174 reviews,https://www.yelp.com/biz/shalom-japan-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
136,Naive,"299 S 4th StBrooklyn, NY 11211","[Tapas, Bars,, Tapas/Small, Plates,, Cocktail, Bars]",$$,4.5 star rating,30 reviews,https://www.yelp.com/biz/naive-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
137,Black Flamingo,"168 Borinquen PlBrooklyn, NY 11211","[Cocktail, Bars,, Vegetarian,, Dance, Clubs]",$$,4.0 star rating,48 reviews,https://www.yelp.com/biz/black-flamingo-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
138,Kichin,"297 BroadwayBrooklyn, NY 11211",[Korean],$,5.0 star rating,98 reviews,https://www.yelp.com/biz/kichin-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
139,Mexico 2000,"369 BroadwayBrooklyn, NY 11211",[Mexican],$,4.0 star rating,50 reviews,https://www.yelp.com/biz/mexico-2000-brooklyn,"348 S 4th Street, Brooklyn, NY 11211"
140,David’s Brisket House,"533 Nostrand AveBrooklyn, NY 11216","[Delis,, Sandwiches]",$,4.5 star rating,301 reviews,https://www.yelp.com/biz/davids-brisket-house-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
141,India House Restaurant,"586 Nostrand AveBrooklyn, NY 11216","[Indian,, Halal,, Vegetarian]",$,4.0 star rating,83 reviews,https://www.yelp.com/biz/india-house-restaurant-brooklyn-4,"570 Nostrand Avenue, Brooklyn, NY 11216"
142,Richol Bakery,"563 Nostrand AveBrooklyn, NY 11216","[Bakeries,, Coffee, &, Tea,, Breakfast, &, Brunch]",$$,4.5 star rating,167 reviews,https://www.yelp.com/biz/richol-bakery-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
143,Yeah Dawg Vegan,"Brooklyn, NY 11216","[American, (New),, Street, Vendors]",$$,4.5 star rating,10 reviews,https://www.yelp.com/biz/yeah-dawg-vegan-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
144,A&A Bake & Doubles Shop,"481 Nostrand AveBrooklyn, NY 11216","[Bakeries,, Trinidadian]",$$,4.5 star rating,122 reviews,https://www.yelp.com/biz/a-and-a-bake-and-doubles-shop-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
145,Urban Pads,"Brooklyn, NY 11216",[Apartments],$$,4.5 star rating,109 reviews,https://www.yelp.com/biz/urban-pads-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
146,Ali’s Trinidad Roti Shop,"1267 Fulton StBrooklyn, NY 11216",[Trinidadian],$$,4.0 star rating,179 reviews,https://www.yelp.com/biz/alis-trinidad-roti-shop-brooklyn-2,"570 Nostrand Avenue, Brooklyn, NY 11216"
147,Le Paris Dakar,"518 Nostrand AveNew York, NY 11216","[Desserts,, Coffee, &, Tea,, Bakeries]",$$,4.5 star rating,115 reviews,https://www.yelp.com/biz/le-paris-dakar-new-york,"570 Nostrand Avenue, Brooklyn, NY 11216"
148,Rush Auto Tire Shop,"1263 Atlantic AveBrooklyn, NY 11216","[Tires,, Wheel, &, Rim, Repair]",$$,4.5 star rating,55 reviews,https://www.yelp.com/biz/rush-auto-tire-shop-brooklyn-2,"570 Nostrand Avenue, Brooklyn, NY 11216"
149,My Private Exterminator,,"[Pest, Control]",$$,4.5 star rating,34 reviews,https://www.yelp.com/biz/my-private-exterminator-brooklyn,"570 Nostrand Avenue, Brooklyn, NY 11216"
150,Taqueria Maria & Ricardo,"915 Cortelyou RdBrooklyn, NY 11218",[Mexican],$$,4.5 star rating,15 reviews,https://www.yelp.com/biz/taqueria-maria-and-ricardo-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
151,George’s,"753 Coney Island AveBrooklyn, NY 11218",[Diners],$$,4.0 star rating,38 reviews,https://www.yelp.com/biz/georges-brooklyn-2,"752 Coney Island Avenue, Brooklyn, NY 11218"
152,The Farm On Adderley,"1108 Cortelyou RdBrooklyn, NY 11218","[American, (New),, Breakfast, &, Brunch]",$,4.0 star rating,929 reviews,https://www.yelp.com/biz/the-farm-on-adderley-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
153,Lea,"1022 Cortelyou RdBrooklyn, NY 11218","[Italian,, Pizza,, Breakfast, &, Brunch]",$$,3.5 star rating,215 reviews,https://www.yelp.com/biz/lea-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
154,Qathra,"1112 Cortelyou RdBrooklyn, NY 11218","[Coffee, &, Tea,, Breakfast, &, Brunch]",$$,4.0 star rating,225 reviews,https://www.yelp.com/biz/qathra-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
155,Mimi’s Hummus,"1209 Cortelyou RdBrooklyn, NY 11218","[Middle, Eastern,, Moroccan,, Vegan]",$,4.0 star rating,280 reviews,https://www.yelp.com/biz/mimis-hummus-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
156,The Castello Plan,"1213 Cortelyou RdBrooklyn, NY 11218","[Wine, Bars,, American, (New),, Tapas/Small, Plates]",$,4.0 star rating,244 reviews,https://www.yelp.com/biz/the-castello-plan-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
157,Bashi Channel,"1120 Cortelyou RdFlatbush, NY 11218","[Asian, Fusion,, Breakfast, &, Brunch,, Ramen]",$,4.0 star rating,121 reviews,https://www.yelp.com/biz/bashi-channel-flatbush,"752 Coney Island Avenue, Brooklyn, NY 11218"
158,Cinco de Mayo Restaurant,"1202 Cortelyou RdBrooklyn, NY 11218",[Mexican],$$,3.5 star rating,175 reviews,https://www.yelp.com/biz/cinco-de-mayo-restaurant-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
159,Punjab Restaurant,"691 Coney Island AveBrooklyn, NY 11218","[Indian,, Pakistani,, Breakfast, &, Brunch]",$$,4.0 star rating,19 reviews,https://www.yelp.com/biz/punjab-restaurant-brooklyn,"752 Coney Island Avenue, Brooklyn, NY 11218"
160,House of Juice,"642 Rogers AveBrooklyn, NY 11226","[Juice, Bars, &, Smoothies,, Salad,, Burgers]",$$,4.5 star rating,13 reviews,https://www.yelp.com/biz/house-of-juice-brooklyn-3,"629 Rogers Avenue, Brooklyn, NY 11225"
161,Gandhi Fine Indian Cuisine,"2032 Bedford AveBrooklyn, NY 11226",[Indian],$$,4.0 star rating,286 reviews,https://www.yelp.com/biz/gandhi-fine-indian-cuisine-brooklyn,"629 Rogers Avenue, Brooklyn, NY 11225"
162,PLG Coffee House and Tavern,"499 Rogers AveBrooklyn, NY 11225","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$$,4.5 star rating,125 reviews,https://www.yelp.com/biz/plg-coffee-house-and-tavern-brooklyn,"629 Rogers Avenue, Brooklyn, NY 11225"
163,Soldier’s Restaurant,"1278 Nostrand AveBrooklyn, NY 11226",[Caribbean],$$,4.0 star rating,33 reviews,https://www.yelp.com/biz/soldiers-restaurant-brooklyn,"629 Rogers Avenue, Brooklyn, NY 11225"
164,Starliner Cafe and Market,"1206 Nostrand AveBrooklyn, NY 11225","[Cafes,, Coffee, &, Tea,, Sandwiches]",$,4.0 star rating,48 reviews,https://www.yelp.com/biz/starliner-cafe-and-market-brooklyn,"629 Rogers Avenue, Brooklyn, NY 11225"
165,Zurilee Restaurant,"755 Flatbush AvenueFlatbush - Ditmas Park, NY 11226","[Pizza,, Breakfast, &, Brunch,, Cocktail, Bars]",$,4.5 star rating,87 reviews,https://www.yelp.com/biz/zurilee-restaurant-flatbush-ditmas-park,"629 Rogers Avenue, Brooklyn, NY 11225"
166,Blessings Cafe,"663 Flatbush AveBrooklyn, NY 11225","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$$,4.5 star rating,162 reviews,https://www.yelp.com/biz/blessings-cafe-brooklyn,"629 Rogers Avenue, Brooklyn, NY 11225"
167,Parkside Chemists,"1274 Nostrand AveBrooklyn, NY 11226",[Drugstores],$$,5.0 star rating,12 reviews,https://www.yelp.com/biz/parkside-chemists-brooklyn,"629 Rogers Avenue, Brooklyn, NY 11225"
168,Venus Restaurant,"670 Rogers AveBrooklyn, NY 11226",[Haitian],$$,3.5 star rating,10 reviews,https://www.yelp.com/biz/venus-restaurant-brooklyn-2,"629 Rogers Avenue, Brooklyn, NY 11225"
169,Pro Audio Repair,"287 Clarkson AveBrooklyn, NY 11226","[Electronics, Repair]",$$,5.0 star rating,25 reviews,https://www.yelp.com/biz/pro-audio-repair-brooklyn,"629 Rogers Avenue, Brooklyn, NY 11225"
170,MANDEVILLE BISTRO,"944 Flatbush AveBrooklyn, NY 11226",[Caribbean],$,5.0 star rating,11 reviews,https://www.yelp.com/biz/mandeville-bistro-brooklyn-2,"926 Flatbush Avenue, Brooklyn, NY 11226"
171,Serenity Garden Massage & Spa,"944 Flatbush AveBrooklyn, NY 11226","[Day, Spas,, Skin, Care,, Massage]",$,4.5 star rating,33 reviews,https://www.yelp.com/biz/serenity-garden-massage-and-spa-brooklyn,"926 Flatbush Avenue, Brooklyn, NY 11226"
172,Island Express,"998 Flatbush AveBrooklyn, NY 11226","[Caribbean,, Bakeries]",$$,5.0 star rating,18 reviews,https://www.yelp.com/biz/island-express-brooklyn,"926 Flatbush Avenue, Brooklyn, NY 11226"
173,KFC,"942 Flatbush AveBrooklyn, NY 11226","[Fast, Food,, Chicken, Wings]",$,4.0 star rating,7 reviews,https://www.yelp.com/biz/kfc-brooklyn-14,"926 Flatbush Avenue, Brooklyn, NY 11226"
174,Four Seasons Bakery & Juice Bar,"2281 Church AveBrooklyn, NY 11226","[Vegan,, Vegetarian]",$$,4.5 star rating,11 reviews,https://www.yelp.com/biz/four-seasons-bakery-and-juice-bar-brooklyn,"926 Flatbush Avenue, Brooklyn, NY 11226"
175,IHOP,"2244 Church AveBrooklyn, NY 11226","[American, (Traditional),, Coffee, &, Tea,, Breakfast, &, Brunch]",$,2.5 star rating,41 reviews,https://www.yelp.com/biz/ihop-brooklyn-8,"926 Flatbush Avenue, Brooklyn, NY 11226"
176,Zen Vegetarian House,"773 Flatbush AveBrooklyn, NY 11226","[Vegetarian,, Diners]",$$,4.0 star rating,196 reviews,https://www.yelp.com/biz/zen-vegetarian-house-brooklyn,"926 Flatbush Avenue, Brooklyn, NY 11226"
177,Zurilee Restaurant,"755 Flatbush AvenueFlatbush - Ditmas Park, NY 11226","[Pizza,, Breakfast, &, Brunch,, Cocktail, Bars]",$,4.5 star rating,87 reviews,https://www.yelp.com/biz/zurilee-restaurant-flatbush-ditmas-park,"926 Flatbush Avenue, Brooklyn, NY 11226"
178,Alice Soloway Weddings,"Brooklyn, NY 11226",[Officiants],$,5.0 star rating,38 reviews,https://www.yelp.com/biz/alice-soloway-weddings-brooklyn-2,"926 Flatbush Avenue, Brooklyn, NY 11226"
179,C & J Jamaican Restaurant and Bakery,"875 Flatbush AveFlatbush - Ditmas Park, NY 11226","[Caribbean,, Bakeries]",$$,3.0 star rating,22 reviews,https://www.yelp.com/biz/c-and-j-jamaican-restaurant-and-bakery-flatbush-ditmas-park,"926 Flatbush Avenue, Brooklyn, NY 11226"
180,Taco Bell,"785 Flushing AveBrooklyn, NY 11206","[Mexican,, Fast, Food,, Tex-Mex]",$,3.5 star rating,20 reviews,https://www.yelp.com/biz/taco-bell-brooklyn-14,"810 Flushing Avenue, Brooklyn, NY 11206"
181,Mama Bella’s,"457 Bushwick AveBrooklyn, NY 11206","[Italian,, Spanish,, Seafood]",$$,4.5 star rating,22 reviews,https://www.yelp.com/biz/mama-bellas-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
182,Taqueria La Placita Puebla,"830 BroadwayBrooklyn, NY 11206",[Mexican],$$,4.0 star rating,42 reviews,https://www.yelp.com/biz/taqueria-la-placita-puebla-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
183,Samurai Papa,"32 Varet StBrooklyn, NY 11206",[Ramen],$$$$,4.5 star rating,135 reviews,https://www.yelp.com/biz/samurai-papa-brooklyn-2,"810 Flushing Avenue, Brooklyn, NY 11206"
184,La Isla Cuchifritos,"6 Graham AveBrooklyn, NY 11206","[Spanish,, Puerto, Rican,, Latin, American]",$$,4.0 star rating,42 reviews,https://www.yelp.com/biz/la-isla-cuchifritos-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
185,All About Indian Food,"443 Bushwick AveBrooklyn, NY 11206",[Indian],$$,4.5 star rating,43 reviews,https://www.yelp.com/biz/all-about-indian-food-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
186,Excellence Eyebrow Threading,"838 BroadwayBrooklyn, NY 11206","[Skin, Care,, Threading, Services]",$$,4.5 star rating,62 reviews,https://www.yelp.com/biz/excellence-eyebrow-threading-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
187,Pizza Di Napoli,"791 Flushing AveBrooklyn, NY 11206","[Pizza,, Italian]",$$,3.5 star rating,16 reviews,https://www.yelp.com/biz/pizza-di-napoli-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
188,J.K. & Sons Restaurant,"801 BroadwayBrooklyn, NY 11206","[Diners,, American, (Traditional),, Sandwiches]",$$,3.5 star rating,26 reviews,https://www.yelp.com/biz/j-k-and-sons-restaurant-brooklyn,"810 Flushing Avenue, Brooklyn, NY 11206"
189,Next Door Shipping,"78 Beaver StBrooklyn, NY 11206","[Shipping, Centers,, Printing, Services,, Mailbox, Centers]",$$,5.0 star rating,39 reviews,https://www.yelp.com/biz/next-door-shipping-brooklyn-8,"810 Flushing Avenue, Brooklyn, NY 11206"
190,Ange Noir Cafe,"247 Varet StBrooklyn, NY 11206","[Coffee, &, Tea,, Sandwiches,, Bars]",$$,4.0 star rating,73 reviews,https://www.yelp.com/biz/ange-noir-cafe-brooklyn,"232 Varet Street, Brooklyn, NY 11206"
191,Tutu’s,"25 Bogart StBrooklyn, NY 11206","[Pubs,, American, (Traditional),, Breakfast, &, Brunch]",$$,3.5 star rating,252 reviews,https://www.yelp.com/biz/tutus-brooklyn,"232 Varet Street, Brooklyn, NY 11206"
192,Roberta’s,"261 Moore StBrooklyn, NY 11206","[Pizza,, Italian]",$,4.0 star rating,1930 reviews,https://www.yelp.com/biz/robertas-brooklyn-2,"232 Varet Street, Brooklyn, NY 11206"
193,Blanca,"261 Moore StBrooklyn, NY 11206","[American, (New)]",$,4.0 star rating,122 reviews,https://www.yelp.com/biz/blanca-brooklyn,"232 Varet Street, Brooklyn, NY 11206"
194,983-Bushwick’s Living Room,"983 Flushing AveBrooklyn, NY 11206","[Comfort, Food,, American, (Traditional)]",$$,4.0 star rating,277 reviews,https://www.yelp.com/biz/983-bushwicks-living-room-brooklyn,"232 Varet Street, Brooklyn, NY 11206"
195,Momo Sushi Shack,"43 Bogart StBrooklyn, NY 11206","[Japanese,, Sushi, Bars,, Asian, Fusion]",$,4.0 star rating,580 reviews,https://www.yelp.com/biz/momo-sushi-shack-brooklyn,"232 Varet Street, Brooklyn, NY 11206"
196,Moku Moku,"43 Bogart StEast Williamsburg, NY 11206","[Japanese,, Tapas/Small, Plates]",$$,4.5 star rating,55 reviews,https://www.yelp.com/biz/moku-moku-east-williamsburg,"232 Varet Street, Brooklyn, NY 11206"
197,Syndicated Bar Theater Kitchen,"40 Bogart StBrooklyn, NY 11206","[Cinema,, Gastropubs,, Bars]",$,4.0 star rating,92 reviews,https://www.yelp.com/biz/syndicated-bar-theater-kitchen-brooklyn,"232 Varet Street, Brooklyn, NY 11206"
198,Forrest Point,"970 Flushing AveBrooklyn, NY 11206","[Bars,, Sandwiches,, American, (New)]",$$,4.0 star rating,193 reviews,https://www.yelp.com/biz/forrest-point-brooklyn,"232 Varet Street, Brooklyn, NY 11206"
199,Pine Box Rock Shop,"12 Grattan StBrooklyn, NY 11206","[Vegan,, Cocktail, Bars]",$$,4.0 star rating,200 reviews,https://www.yelp.com/biz/pine-box-rock-shop-brooklyn,"232 Varet Street, Brooklyn, NY 11206"
200,House of Juice,"642 Rogers AveBrooklyn, NY 11226","[Juice, Bars, &, Smoothies,, Salad,, Burgers]",$$,4.5 star rating,13 reviews,https://www.yelp.com/biz/house-of-juice-brooklyn-3,"650 Rogers Avenue, Brooklyn, NY 11226"
201,Gandhi Fine Indian Cuisine,"2032 Bedford AveBrooklyn, NY 11226",[Indian],$,4.0 star rating,286 reviews,https://www.yelp.com/biz/gandhi-fine-indian-cuisine-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
202,PLG Coffee House and Tavern,"499 Rogers AveBrooklyn, NY 11225","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$$,4.5 star rating,125 reviews,https://www.yelp.com/biz/plg-coffee-house-and-tavern-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
203,Soldier’s Restaurant,"1278 Nostrand AveBrooklyn, NY 11226",[Caribbean],$,4.0 star rating,33 reviews,https://www.yelp.com/biz/soldiers-restaurant-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
204,Venus Restaurant,"670 Rogers AveBrooklyn, NY 11226",[Haitian],$$,3.5 star rating,10 reviews,https://www.yelp.com/biz/venus-restaurant-brooklyn-2,"650 Rogers Avenue, Brooklyn, NY 11226"
205,Starliner Cafe and Market,"1206 Nostrand AveBrooklyn, NY 11225","[Cafes,, Coffee, &, Tea,, Sandwiches]",$,4.0 star rating,48 reviews,https://www.yelp.com/biz/starliner-cafe-and-market-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
206,Zurilee Restaurant,"755 Flatbush AvenueFlatbush - Ditmas Park, NY 11226","[Pizza,, Breakfast, &, Brunch,, Cocktail, Bars]",$,4.5 star rating,87 reviews,https://www.yelp.com/biz/zurilee-restaurant-flatbush-ditmas-park,"650 Rogers Avenue, Brooklyn, NY 11226"
207,Mike’s Pizza,"2026 Bedford AveBrooklyn, NY 11226","[Italian,, Pizza]",$,3.5 star rating,50 reviews,https://www.yelp.com/biz/mikes-pizza-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
208,Zen Vegetarian House,"773 Flatbush AveBrooklyn, NY 11226","[Vegetarian,, Diners]",$$,4.0 star rating,196 reviews,https://www.yelp.com/biz/zen-vegetarian-house-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
209,Blessings Cafe,"663 Flatbush AveBrooklyn, NY 11225","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$$,4.5 star rating,162 reviews,https://www.yelp.com/biz/blessings-cafe-brooklyn,"650 Rogers Avenue, Brooklyn, NY 11226"
210,The Food Sermon Kitchen,"355 Rogers AveBrooklyn, NY 11225",[Caribbean],$$,4.5 star rating,128 reviews,https://www.yelp.com/biz/the-food-sermon-kitchen-brooklyn,"90 Sullivan Place, Brooklyn, NY 11225"
211,De Hot Pot,"1127 Washington AveBrooklyn, NY 11225",[Caribbean],$$,4.0 star rating,89 reviews,https://www.yelp.com/biz/de-hot-pot-brooklyn,"90 Sullivan Place, Brooklyn, NY 11225"
212,Erv’s on Beekman,"2122 Beekman PlProspect Lefferts Gardens, NY 11225","[Cocktail, Bars,, Coffee, &, Tea]",$$,4.5 star rating,97 reviews,https://www.yelp.com/biz/ervs-on-beekman-prospect-lefferts-gardens,"90 Sullivan Place, Brooklyn, NY 11225"
213,Balboa Restaurant,"1655 Bedford AveBrooklyn, NY 11225","[American, (New),, Burgers,, Steakhouses]",$$,4.0 star rating,46 reviews,https://www.yelp.com/biz/balboa-restaurant-brooklyn-2,"90 Sullivan Place, Brooklyn, NY 11225"
214,Kulushkat,"1137B Washington AveProspect Lefferts Gardens, NY 11225","[Middle, Eastern,, Breakfast, &, Brunch]",$,4.5 star rating,40 reviews,https://www.yelp.com/biz/kulushkat-prospect-lefferts-gardens-2,"90 Sullivan Place, Brooklyn, NY 11225"
215,Pels Pie Co,"446 Rogers AveBrooklyn, NY 11225","[Cafes,, Bakeries]",$$,4.0 star rating,91 reviews,https://www.yelp.com/biz/pels-pie-co-brooklyn,"90 Sullivan Place, Brooklyn, NY 11225"
216,PLG Coffee House and Tavern,"499 Rogers AveBrooklyn, NY 11225","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$$,4.5 star rating,125 reviews,https://www.yelp.com/biz/plg-coffee-house-and-tavern-brooklyn,"90 Sullivan Place, Brooklyn, NY 11225"
