|amt_pledged|blurb|category|new_category|currency|goal|location|num_backers|num_backers_tier|pledge_tier|title|url|exchange_rate|pledged_USD|goal_USD|percent_received|goal_level|goal_level_num|pledge_level|pledge_level_num|creator|creator_names|country|start|end|days|tier_amt_lower_50|tier_amt_51_250|tier_amt_251_500|tier_amt_501_750|tier_amt_751_1000|tier_amt_1001_more|min_tier_amount|max_tier_amount|avg_tier_amount|median_tier_amount|avg_num_backers_tier|median_num_backers_tier|num_backers_bin|tier_backer_ratio|num_tiers|num_tiers_with_backers|project_updated|unique_words_ratio
20|3105473.0|hell there are no rules here  were trying to accomplish something  thomas a edison|Narrative Film|Comics|usd|2000000.0|Los Angeles, CA|46520|[9133, 6208, 5706, 9952, 2952, 254, 449, 500, 396, 614, 2, 158, 172, 280, 1000, 120, 150, 229, 55, 557, 600, 710, 400, 389, 301, 330, 325, 175, 160, 215, 75, 99, 135, 36, 69, 117, 25, 25, 15, 25, 14, 22, 25, 25, 17, 19, 25, 48, 49, 75, 75, 22, 19, 18, 5, 4, 1, 9, 2, 3, 1, 1]|[10.0, 20.0, 30.0, 40.0, 60.0, 75.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 125.0, 150.0, 175.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 250.0, 500.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 600.0, 750.0, 750.0, 1000.0, 1000.0, 1500.0, 2500.0, 3000.0, 5000.0, 5000.0, 7000.0, 7500.0, 8000.0, 9000.0, 10000.0, 10000.0]|wish i was here|/projects/1869987317/wish-i-was-here-1|1.0|3105473.0|2000000.0|155.27365|dreaming|3|dreaming|3|1869987317|Zach Braff|USA|2013-04-24|2013-05-24|30|4|31|1|13|2|13|10.0|10000.0|1350.56|200.0|703.1|87.0|1|[20.951091943475866, 14.241145164250321, 13.089557717012296, 22.829877041659017, 6.77188474949532, 0.5826757203156542, 1.0300055055973574, 1.1469994494402642, 0.9084235639566893, 1.4085153239126447, 0.004587997797761057, 0.36245182602312354, 0.3945678106074509, 0.642319691686548, 2.2939988988805284, 0.27527986786566344, 0.3440998348320793, 0.525325747843641, 0.12616993943842908, 1.2777573866764544, 1.3763993393283172, 1.6287392182051754, 0.9175995595522114, 0.8923655716645256, 0.6904936685630391, 0.7570196366305744, 0.7455496421361718, 0.40144980730409247, 0.36703982382088457, 0.49320976325931365, 0.17204991741603964, 0.22710589098917233, 0.30968985134887134, 0.08258396035969903, 0.15828592402275646, 0.26839787116902186, 0.05734997247201321, 0.05734997247201321, 0.03440998348320793, 0.05734997247201321, 0.0321159845843274, 0.050467975775371626, 0.05734997247201321, 0.05734997247201321, 0.038997981280968985, 0.04358597907873004, 0.05734997247201321, 0.11011194714626536, 0.11240594604514591, 0.17204991741603964, 0.17204991741603964, 0.050467975775371626, 0.04358597907873004, 0.041291980179849516, 0.011469994494402643, 0.009175995595522114, 0.0022939988988805284, 0.020645990089924758, 0.004587997797761057, 0.006881996696641585, 0.0022939988988805284, 0.0022939988988805284]|62|62|0|0.9375
21|9192055.0|travel jacket with builtin neck pillow eye mask gloves earphone holders drink pocket tech pockets of all sizes comes in 4 styles|Product Design|Product Design|usd|20000.0|Chicago, IL|44949|[319, 334, 100, 200, 970, 50, 1735, 1824, 3559, 630, 3100, 6200, 1168, 2256, 4107, 1249, 827, 25, 50, 865, 325, 1940, 1120, 673, 5185, 1903, 287, 80, 10, 220, 154, 808, 430, 50, 610, 404, 328, 155, 100, 145, 97, 70, 61]|[5.0, 25.0, 89.0, 99.0, 99.0, 109.0, 109.0, 109.0, 119.0, 119.0, 119.0, 129.0, 129.0, 129.0, 139.0, 149.0, 159.0, 178.0, 188.0, 208.0, 228.0, 229.0, 238.0, 248.0, 249.0, 269.0, 279.0, 337.0, 347.0, 349.0, 367.0, 369.0, 389.0, 417.0, 449.0, 459.0, 479.0, 559.0, 599.0, 669.0, 719.0, 1099.0, 1199.0]|the worlds best travel jacket with 15 features  baubax|/projects/597538543/the-worlds-best-travel-jacket-with-15-features-bau|1.0|9192055.0|20000.0|45960.275|high|2|low|0|597538543|BAUBAX LLC|USA|2015-07-07|2015-09-03|58|2|23|12|4|0|2|5.0|1199.0|301.28|229.0|1040.07|404.0|1|[0.7132795206046106, 0.7468193099747333, 0.2235985958008184, 0.4471971916016368, 2.168906379267938, 0.1117992979004092, 3.879435637144199, 4.078438387406927, 7.957874024551126, 1.4086711535451557, 6.93155646982537, 13.86311293965074, 2.611631598953559, 5.044384321266462, 9.18319432953961, 2.7927464615522215, 1.849160387272768, 0.0558996489502046, 0.1117992979004092, 1.9341278536770787, 0.7266954363526597, 4.337812758535876, 2.504304272969166, 1.5048185497395077, 11.593587192272432, 4.255081278089574, 0.6417279699483487, 0.1788788766406547, 0.022359859580081836, 0.4919169107618004, 0.3443418375332603, 1.8066766540706123, 0.961473961943519, 0.1117992979004092, 1.3639514343849921, 0.9033383270353061, 0.7334033942266843, 0.3465778234912685, 0.2235985958008184, 0.3242179639111866, 0.2168906379267938, 0.15651901706057286, 0.1363951434384992]|43|43|0|1.0
22|2229344.0|planetary annihilation brings rts gameplay to a new generation of players in a way thats never been seen before|Video Games|Video Games|usd|900000.0|Kirkland, WA|44162|[5000, 18720, 5513, 6462, 1543, 1000, 3908, 116, 977, 380, 118, 91, 6, 5]|[15.0, 20.0, 40.0, 50.0, 90.0, 95.0, 100.0, 140.0, 150.0, 250.0, 500.0, 1000.0, 5000.0, 10000.0]|planetary annihilation  a next generation rts|/projects/659943965/planetary-annihilation-a-next-generation-rts|1.0|2229344.0|900000.0|247.704888889|dreaming|3|dreaming|3|659943965|Uber Entertainment Inc|USA|2012-08-15|2012-09-14|30|4|6|1|0|1|3|15.0|10000.0|1246.43|120.0|3131.36|988.5|1|[11.405369648030293, 42.701703962225416, 12.575560573918201, 14.740299733114352, 3.519697073382148, 2.2810739296060585, 8.914436916900478, 0.2646045758343028, 2.2286092292251194, 0.8668080932503023, 0.2691667236935149, 0.2075777275941513, 0.01368644357763635, 0.011405369648030293]|14|14|0|0.947368421053
23|2032434.0|an epic rpg with turnbased combat cooperativecompetitive multiplayer sequel to divinity original sin gamespots pc game of 2014|Video Games|Video Games|usd|500000.0|Sacramento, CA|42713|[103, 10000, 10000, 3954, 3407, 675, 4109, 4664, 347, 144, 217, 805, 243, 189, 223, 83, 2168, 373, 49, 61, 200, 78, 179, 100, 28, 49, 24, 20, 12, 10, 13, 10, 11, 12, 0, 1, 2]|[5.0, 25.0, 26.0, 27.0, 30.0, 40.0, 50.0, 50.0, 60.0, 60.0, 80.0, 90.0, 90.0, 100.0, 100.0, 100.0, 125.0, 125.0, 130.0, 190.0, 200.0, 200.0, 205.0, 300.0, 310.0, 350.0, 400.0, 500.0, 550.0, 650.0, 700.0, 750.0, 800.0, 1000.0, 2500.0, 5000.0, 10000.0]|divinity original sin 2|/projects/larianstudios/divinity-original-sin-2|1.0|2032434.0|500000.0|406.4868|dreaming|3|dreaming|3|larianstudios|Larian Studios LLC|USA|2015-08-26|2015-09-30|35|8|15|5|4|2|4|5.0|10000.0|700.49|130.0|1150.35|103.0|1|[0.24199422033221343, 23.494584498273145, 23.494584498273145, 9.289758710617203, 8.00460493856166, 1.5858844536334376, 9.653924770340437, 10.957874209994596, 0.8152620820900782, 0.33832201677513335, 0.5098324836125273, 1.8913140521109884, 0.5709184033080376, 0.44404764701736255, 0.5239292343114912, 0.19500505133566712, 5.093625919225619, 0.8763480017855884, 0.11512346404153842, 0.1433169654394662, 0.46989168996546293, 0.18325775908653055, 0.42055306251908936, 0.23494584498273147, 0.06578483659516482, 0.11512346404153842, 0.056387002795855554, 0.046989168996546295, 0.028193501397927777, 0.023494584498273147, 0.03054295984775509, 0.023494584498273147, 0.02584404294810046, 0.028193501397927777, 0.0, 0.0023494584498273147, 0.0046989168996546295]|37|36|0|1.0
24|2785537.0|missed the kickstarter become a late reinforcement backer at battletechgamecom|Video Games|Video Games|usd|250000.0|Kirkland, WA|41733|[574, 18594, 2666, 12114, 2266, 3219, 2140, 52, 50, 5, 2, 2, 2, 1]|[1.0, 25.0, 35.0, 50.0, 85.0, 125.0, 275.0, 1000.0, 2000.0, 4000.0, 4000.0, 10000.0, 10000.0, 10000.0]|battletech  tactical mech combat returns to the pc|/projects/webeharebrained/battletech|1.0|2785537.0|250000.0|1114.2148|dreaming|3|dreaming|3|webeharebrained|Harebrained Schemes LLC|USA|2015-09-29|2015-11-03|35|4|2|1|0|1|7|1.0|10000.0|2971.14|637.5|2977.64|313.0|1|[1.3769280591071555, 44.60383332933529, 6.395279103797346, 29.059419003526276, 5.435747355290618, 7.721831746107899, 5.133494854510999, 0.12473912730587473, 0.11994146856334109, 0.011994146856334108, 0.004797658742533644, 0.004797658742533644, 0.004797658742533644, 0.002398829371266822]|14|14|0|1.0
25|2071927.0|built for work play and everything in between   •◡•|Hardware|Hardware|usd|50000.0|Oakland, CA|39560|[5000, 5000, 3996, 627, 1272, 2624, 6200, 3297, 3261, 3281, 3000, 670, 1000, 34]|[9.0, 9.0, 9.0, 9.0, 19.0, 19.0, 24.0, 49.0, 64.0, 93.0, 93.0, 98.0, 150.0, 489.0]|chip  the worlds first nine dollar computer|/projects/1598272670/chip-the-worlds-first-9-computer|1.0|2071927.0|50000.0|4143.854|high|2|medium|1|1598272670|Next Thing Co.|USA|2015-05-07|2015-06-06|30|8|5|1|0|0|0|9.0|489.0|81.0|36.5|2804.43|3130.5|1|[12.734960012225564, 12.734960012225564, 10.177780041770669, 1.5969639855330855, 3.239773827110183, 6.683307014415975, 15.791350415159696, 8.397432632061536, 8.30574091997351, 8.356680760022414, 7.640976007335337, 1.7064846416382253, 2.546992002445112, 0.08659772808313382]|14|14|0|1.0
26|1731465.0|pine a64 is the worlds first 64bit expandable quad core 12ghz supercomputer tablet media center and more starting at just 15|Hardware|Hardware|usd|31416.0|San Francisco, CA|36781|[144, 66, 10, 1000, 2555, 159, 15, 300, 1000, 5000, 3247, 1000, 13647, 1465, 2197, 4777, 11, 57, 2]|[1.0, 5.0, 5.0, 15.0, 15.0, 15.0, 16.0, 19.0, 19.0, 19.0, 19.0, 29.0, 29.0, 59.0, 59.0, 89.0, 399.0, 499.0, 5000.0]|pine a64 first 15 64bit single board super computer|/projects/pine64/pine-a64-first-15-64-bit-single-board-super-comput|1.0|1731465.0|31416.0|5511.41138273|high|2|low|0|pine64|PINE64 Inc.|USA|2015-12-09|2016-01-23|45|13|3|2|0|0|1|1.0|5000.0|332.16|19.0|1929.05|1000.0|1|[0.39288442649787186, 0.18007202881152462, 0.02728364072901888, 2.728364072901888, 6.970970206264323, 0.4338098875914002, 0.04092546109352832, 0.8185092218705664, 2.728364072901888, 13.64182036450944, 8.85899814471243, 2.728364072901888, 37.23398450289206, 3.997053366801266, 5.994215868165448, 13.033395176252318, 0.030012004801920768, 0.15551675215540764, 0.005456728145803776]|19|19|0|1.0
27|1836447.0|shadowrun returns brings back one of our most original  cherished game settings as a 2d turnbased rpg for tablets  pc|Video Games|Video Games|usd|400000.0|Bellevue, WA|36276|[15502, 8478, 1397, 4378, 1128, 4247, 379, 417, 100, 41, 12, 0, 0, 3]|[15.0, 30.0, 50.0, 60.0, 100.0, 125.0, 175.0, 250.0, 500.0, 1000.0, 2500.0, 5000.0, 7500.0, 10000.0]|shadowrun returns|/projects/webeharebrained/shadowrun-returns|1.0|1836447.0|400000.0|459.11175|dreaming|3|dreaming|3|webeharebrained|Harebrained Schemes LLC|USA|2012-04-04|2012-04-29|24|3|5|1|0|1|5|15.0|10000.0|1950.36|212.5|2577.29|398.0|1|[42.963250374147776, 23.496480239454577, 3.8717365999667424, 12.133473754226484, 3.1262125159359235, 11.770411839698465, 1.0503852336344992, 1.155700903497589, 0.27714649963970955, 0.1136300648522809, 0.03325757995676514, 0.0, 0.0, 0.008314394989191285]|14|12|0|0.954545454545
28|1106371.0|realistic singleplayer rpg set in the medieval europe openworld sandbox with period accurate melee combat dungeons  no dragons|Video Games|Video Games|gbp|300000.0|Prague, Czech Republic|35384|[355, 8653, 6331, 765, 8047, 1817, 4944, 994, 2100, 680, 241, 50, 50, 10, 2, 3]|[5.0, 25.0, 33.0, 33.0, 41.0, 41.0, 49.0, 66.0, 107.0, 205.0, 493.0, 986.0, 986.0, 1971.0, 4929.0, 8214.0]|kingdom come deliverance|/projects/1294225970/kingdom-come-deliverance|1.25|1382963.75|375000.0|368.790333333|dreaming|3|dreaming|3|1294225970|Warhorse Studios|Czech Republic|2014-01-22|2014-02-20|29|4|5|1|1|0|5|5.0|10267.5|1420.625|108.125|2190.13|722.5|1|[1.013070030249415, 24.693225272530107, 18.06689115918041, 2.1830945722276125, 22.96387192511843, 5.185206323839964, 14.108783745220022, 2.836596084698362, 5.9928086296444265, 1.9405285086467667, 0.6877461332115747, 0.14268591975343872, 0.14268591975343872, 0.028537183950687744, 0.005707436790137549, 0.008561155185206323]|16|16|0|1.0
29|1479046.0|a social deduction game for 510 players about finding and stopping the secret hitler|Tabletop Games|Tabletop Games|usd|54450.0|Chicago, IL|34565|[8352, 12447, 3368, 10120, 71, 58, 20, 6]|[25.0, 30.0, 37.0, 42.0, 90.0, 150.0, 225.0, 300.0]|secret hitler|/projects/maxtemkin/secret-hitler|1.0|1479046.0|54450.0|2716.3379247|dreaming|3|medium|1|maxtemkin|Max Temkin|USA|2015-11-23|2015-12-23|30|4|3|1|0|0|0|25.0|300.0|112.38|66.0|4305.25|1719.5|1|[24.249462865106555, 36.13901631728703, 9.778758492538179, 29.382730387317807, 0.20614366180825736, 0.16839904767435107, 0.05806863712908659, 0.017420591138725974]|8|8|0|1.0
30|2134374.0|reclaim the stars in the exciting new space epic from legendary game designer chris roberts|Video Games|Video Games|usd|500000.0|Los Angeles, CA|34397|[2697, 163, 5000, 5000, 3000, 4966, 2010, 3541, 2278, 627, 220, 163, 259, 82, 1041, 1453, 1509, 115, 22, 3, 1, 1]|[5.0, 10.0, 30.0, 30.0, 35.0, 37.0, 40.0, 60.0, 60.0, 60.0, 110.0, 110.0, 110.0, 120.0, 125.0, 125.0, 250.0, 500.0, 1000.0, 2500.0, 5000.0, 10000.0]|star citizen|/projects/cig/star-citizen|1.0|2134374.0|500000.0|426.8748|dreaming|3|dreaming|3|cig|Cloud Imperium Games Corporation|USA|2012-10-18|2012-11-19|32|7|10|1|0|1|4|5.0|10000.0|923.5|110.0|1552.32|834.0|1|[7.8972797282656435, 0.47729202658780123, 14.640859711282248, 14.640859711282248, 8.784515826769349, 14.541301865245526, 5.8856256039354635, 10.368656847530087, 6.670375684460192, 1.8359638077947937, 0.6441978272964188, 0.47729202658780123, 0.7583965330444203, 0.24011009926502885, 3.0482269918889635, 4.25463383209862, 4.418611460864982, 0.3367397733594917, 0.06441978272964188, 0.008784515826769347, 0.0029281719422564493, 0.0029281719422564493]|22|22|0|0.933333333333
31|1519680.0|from the creators of wasteland 2 and torment comes the long awaited sequel to the bards tale trilogy thank you for making this game a reality the bard is back|Video Games|Video Games|usd|1250000.0|Newport Beach, CA|33741|[74, 14999, 7786, 304, 503, 481, 674, 2445, 1199, 347, 552, 365, 1999, 138, 1033, 194, 78, 88, 113, 8, 16, 37, 96, 21, 12, 4, 5, 6, 3, 4, 5]|[5.0, 20.0, 25.0, 27.0, 30.0, 33.0, 40.0, 50.0, 55.0, 65.0, 70.0, 75.0, 95.0, 105.0, 105.0, 135.0, 185.0, 200.0, 230.0, 350.0, 400.0, 550.0, 650.0, 675.0, 750.0, 750.0, 1000.0, 1200.0, 2000.0, 5000.0, 10000.0]|the bards tale iv|/projects/inxile/the-bards-tale-iv|1.0|1519680.0|1250000.0|121.5744|dreaming|3|dreaming|3|inxile|inXile entertainment|USA|2015-06-02|2015-07-10|38|8|11|2|5|1|5|5.0|10000.0|802.42|135.0|1083.52|113.0|1|[0.22031022060793712, 44.65449998511418, 23.180207806127008, 0.9050582035785525, 1.4975140671053024, 1.4320164339515913, 2.0066093066182384, 7.279168775491976, 3.5696210068772514, 1.0330763047426241, 1.6433951591294769, 1.086665277322933, 5.951353121557653, 0.4108487897823692, 3.075411593081068, 0.5775700378099973, 0.23221888118133915, 0.2619905326148442, 0.33641966119860667, 0.023817321146804012, 0.047634642293608025, 0.11015511030396856, 0.2858078537616482, 0.06252046801036054, 0.035725981720206024, 0.011908660573402006, 0.014885825716752506, 0.017862990860103012, 0.008931495430051506, 0.011908660573402006, 0.014885825716752506]|31|31|0|0.896551724138
32|1229015.0|a tactical strategy game on an epic fantasy timeline from the creators of psychonauts brütal legend and iron brigade|Video Games|Video Games|usd|725000.0|San Francisco, CA|31774|[20286, 2548, 5143, 518, 1239, 913, 581, 194, 9, 4, 4]|[20.0, 35.0, 50.0, 75.0, 100.0, 100.0, 150.0, 250.0, 1000.0, 5000.0, 10000.0]|double fines massive chalice|/projects/doublefine/double-fines-massive-chalice|1.0|1229015.0|725000.0|169.519310345|dreaming|3|dreaming|3|doublefine|Double Fine and 2 Player Productions|USA|2013-05-30|2013-06-27|28|3|5|0|0|1|3|20.0|10000.0|1525.45|100.0|2858.09|581.0|1|[64.52495308374948, 8.104583479118292, 16.3586628073412, 1.6476351028976748, 3.9409650434174117, 2.9040363879258244, 1.8480231559527975, 0.6170679728999015, 0.028626864722160375, 0.012723050987626834, 0.012723050987626834]|11|11|0|1.0
33|1204726.0|a shadowrun cyberpunk crpg set in 2056s magically awakened hong kong by the developers of shadowrun returns  dragonfall|Video Games|Video Games|usd|100000.0|Kirkland, WA|31497|[153, 19689, 2497, 3291, 1, 1683, 598, 1073, 186, 1183, 262, 714, 80, 43, 8, 1]|[1.0, 15.0, 25.0, 35.0, 35.0, 55.0, 65.0, 75.0, 100.0, 150.0, 180.0, 225.0, 500.0, 1000.0, 2500.0, 10000.0]|shadowrun hong kong|/projects/webeharebrained/shadowrun-hong-kong|1.0|1204726.0|100000.0|1204.726|dreaming|3|high|2|webeharebrained|Harebrained Schemes LLC|USA|2015-01-13|2015-02-17|35|5|7|1|0|1|3|1.0|10000.0|935.06|87.5|1966.38|430.0|1|[0.4863009344606191, 62.5802555463734, 7.93655838789651, 10.460237747123514, 0.003178437480134766, 5.349310279066811, 1.9007056131205897, 3.4104634161846037, 0.5911893713050664, 3.760091538999428, 0.8327506197953086, 2.2694043608162224, 0.25427499841078127, 0.13667281164579492, 0.025427499841078127, 0.003178437480134766]|16|16|0|0.947368421053
34|3771474.0|dark souls™  the board game is a strategically challenging deeply immersive combat exploration game for 14 players|Tabletop Games|Tabletop Games|gbp|50000.0|Stockport, UK|31178|[998, 28395, 759]|[106.0, 113.0, 283.0]|dark soulsu2122  the board game|/projects/steamforged/dark-soulstm-the-board-game|1.25|4714342.5|62500.0|7542.948|dreaming|3|medium|1|steamforged|Steamforged Games Ltd|USA|2016-04-19|2016-05-16|27|0|2|1|0|0|0|106.0|353.75|209.1625|141.25|10050.67|998.0|1|[3.3098965242769967, 94.1728575218891, 2.5172459538339083]|3|3|0|0.944444444444
35|1353024.0|what would you do for a million dollars this card game from rooster teeth puts your morals imagination and friendships to the test|Tabletop Games|Tabletop Games|usd|10000.0|Austin, TX|30546|[2392, 1669, 15146, 6508, 46, 95, 259, 317, 2559, 497, 252, 600, 10]|[25.0, 25.0, 35.0, 35.0, 45.0, 45.0, 65.0, 65.0, 75.0, 75.0, 100.0, 150.0, 2500.0]|million dollars but the game|/projects/roosterteeth/million-dollars-but-the-game|1.0|1353024.0|10000.0|13530.24|medium|1|low|0|roosterteeth|Rooster Teeth|USA|2016-05-11|2016-06-10|29|6|6|0|0|0|1|25.0|2500.0|249.23|65.0|2334.62|497.0|1|[7.881383855024712, 5.499176276771005, 49.90444810543657, 21.443163097199342, 0.1515650741350906, 0.3130148270181219, 0.8533772652388798, 1.0444810543657332, 8.43163097199341, 1.6375617792421744, 0.8303130148270181, 1.9769357495881383, 0.032948929159802305]|13|13|0|1.0
36|695138.0|pressy brings back simplicity to your phone perform your favorite and most common actions with a simple intuitive physical button|Product Design|Product Design|usd|40000.0|New York, NY|28818|[79, 23, 300, 5961, 1678, 1255, 14358, 3553, 1135, 289, 1]|[5.0, 12.0, 15.0, 17.0, 20.0, 20.0, 20.0, 25.0, 35.0, 45.0, 1000.0]|pressy  the almighty android button|/projects/556341540/pressy-the-almighty-android-button|1.0|695138.0|40000.0|1737.845|high|2|low|0|556341540|Nimrod Back|USA|2013-08-28|2013-10-14|47|10|0|0|0|1|1|5.0|1000.0|110.36|20.0|2602.91|1135.0|1|[0.275915060072646, 0.08032970103380832, 1.0477787091366304, 20.819362950544846, 5.860575579770886, 4.383207599888237, 50.14668901927914, 12.409192511874826, 3.964096116233585, 1.0093601564682873, 0.003492595697122101]|11|11|0|0.95
37|851108.0|comfort style and performance packed into one shoe lacing system never tie your shoelaces again  the worlds simplest shoelaces|Product Design|Product Design|usd|10000.0|Anacortes, WA|28274|[68, 1445, 13230, 666, 8704, 385, 3509, 238]|[1.0, 8.0, 17.0, 19.0, 30.0, 33.0, 45.0, 90.0]|xpandxae lacing system shoelaces redesigned|/projects/914635363/xpand-lacing-system|1.0|851108.0|10000.0|8511.08|medium|1|low|0|914635363|Charles Harris|USA|2015-10-13|2015-11-25|42|7|1|0|0|0|0|1.0|90.0|30.38|24.5|3530.63|1055.5|1|[0.24075057532306604, 5.1159497256151525, 46.84014869888476, 2.3579394583112054, 30.816073641352453, 1.3630731102850062, 12.423437776597627, 0.842627013630731]|8|8|0|0.947368421053
38|702516.0|castle story is a voxelbased creative strategy game about building castles brick by brick and defending them against enemies|Video Games|Video Games|usd|80000.0|Montreal, Canada|27060|[11362, 11763, 816, 1370, 274, 843, 51, 69, 192, 52, 82, 66, 4]|[15.0, 25.0, 30.0, 45.0, 50.0, 55.0, 75.0, 80.0, 100.0, 150.0, 250.0, 350.0, 2000.0]|castle story|/projects/902505202/castle-story|1.0|702516.0|80000.0|878.145|dreaming|3|medium|1|902505202|Sauropod Studio|Canada|2012-07-27|2012-08-26|30|5|6|1|0|0|1|15.0|2000.0|248.08|75.0|2072.62|192.0|1|[42.16894299287411, 43.657214964370546, 3.0285035629453683, 5.084619952494062, 1.0169239904988123, 3.128711401425178, 0.18928147268408552, 0.25608669833729214, 0.7125890736342043, 0.19299287410926366, 0.3043349168646081, 0.2449524940617577, 0.01484560570071259]|13|13|0|0.947368421053
39|2344134.0|its a pen that can draw in the air 3doodler is the 3d printing pen you can hold in your hand lift your imagination off the page|Hardware|Hardware|usd|30000.0|Boston, MA|26457|[1053, 15, 100, 2499, 3498, 2000, 2400, 1339, 2500, 3500, 1999, 3599, 1698, 85, 10, 10, 4, 1]|[1.0, 25.0, 50.0, 75.0, 75.0, 75.0, 75.0, 75.0, 99.0, 99.0, 99.0, 99.0, 99.0, 125.0, 220.0, 220.0, 1000.0, 10000.0]|3doodler the worlds first 3d printing pen|/projects/1351910088/3doodler-the-worlds-first-3d-printing-pen|1.0|2344134.0|30000.0|7813.78|high|2|low|0|1351910088|WobbleWorks LLC.|USA|2013-02-19|2013-03-25|34|3|13|0|0|1|2|1.0|10000.0|695.06|99.0|1461.67|1518.5|1|[4.002280501710376, 0.05701254275940707, 0.3800836183960471, 9.498289623717218, 13.29532497149373, 7.601672367920942, 9.122006841505131, 5.089319650323071, 9.50209045990118, 13.302926643861648, 7.597871531736983, 13.679209426073735, 6.45381984036488, 0.32307107563664006, 0.03800836183960471, 0.03800836183960471, 0.015203344735841885, 0.003800836183960471]|18|18|0|0.777777777778
